timedelta_ms,Xacc,Yacc,Zacc
59381,5.918467,-3.869030,1.350330
59401,6.943185,-4.893748,2.011129
59421,7.795521,-5.573701,3.955221
59441,6.646304,-5.918467,7.613562
59461,6.368577,-6.090849,8.561666
59481,-19.613300,4.721366,14.767436
59501,5.698200,-7.067683,6.607996
59532,7.307104,-7.393295,5.468357
59552,6.885724,-6.416461,7.364564
59572,5.037400,-6.435614,6.320693
59592,6.703765,-7.201759,3.572149
59612,10.639832,-7.623138,2.920926
59632,11.961432,-3.926491,0.986411
59652,13.867216,2.308010,4.932055
59672,9.404425,-2.212242,3.438074
59692,4.098873,-7.307104,0.679953
59712,7.441179,-3.620033,4.520253
59732,7.814674,-3.457227,0.038307
59752,9.289502,-2.288857,-0.383072
59772,8.772355,-2.614468,1.493982
59792,7.594408,-5.487510,2.106898
59812,6.694188,-6.531382,1.628057
59832,2.786851,-8.418014,1.790863
59852,6.818686,-4.797980,1.924938
59872,6.818686,-4.299986,2.059013
59892,7.278373,-4.558560,1.015141
59912,7.747637,-4.242526,-0.047884
59932,7.747637,-4.319140,-0.038307
59952,7.546524,-4.280833,0.804452
59972,7.153875,-4.960786,1.656788
59992,7.613562,-5.554548,1.762132
60012,7.785944,-5.286397,2.087744
60032,7.738060,-5.046977,2.183512
60052,8.015787,-4.673482,2.039860
60072,9.088389,-4.587290,0.957681
60092,9.299079,-4.635174,0.383072
60112,8.973468,-5.286397,0.766145
60132,8.054094,-5.497087,1.168370
60152,7.996634,-5.497087,1.417367
60172,8.034941,-6.129156,1.302446
60192,7.680599,-6.378153,1.455675
60212,7.125144,-5.937620,1.608904
60232,7.067683,-5.477933,1.608904
60252,7.613562,-5.928043,0.517148
60272,9.739613,-7.690176,2.758120
60292,10.103531,-5.985504,3.869030
60318,6.129156,-5.430049,3.955221
60338,6.081272,-3.562572,3.744531
60358,8.552089,-3.284845,2.499547
60378,11.903971,-2.997540,1.484405
60398,13.005303,-2.786851,1.321599
60418,11.214440,-5.027823,1.896208
60438,8.983045,-5.114015,3.581726
60458,8.178593,-4.826711,4.223372
60478,8.379706,-4.089296,4.596867
60498,7.948750,-3.945644,3.399766
60518,2.413355,-2.959233,-3.648763
60538,6.703765,-2.873042,3.074155
60558,5.094861,-3.562572,2.183512
60578,5.880159,-3.514688,2.298434
60598,6.311116,-3.485958,1.838747
60618,6.196194,-3.256114,1.675941
60638,6.320693,-3.227384,1.695095
60658,5.880159,-2.997540,2.068590
60678,5.813122,-3.610456,2.624045
60698,5.669470,-4.424485,2.844312
60718,6.138733,-4.979939,2.662352
60738,8.264784,-4.443638,6.177041
60758,18.990808,-2.882619,10.544065
60778,6.330269,-5.841852,8.561666
60798,6.962338,-5.765238,7.048530
60818,6.387730,-7.077260,5.267244
60838,6.406884,-7.680599,6.924031
60858,6.694188,-6.713342,8.398860
60878,6.282385,-6.818686,6.406884
60898,10.572795,-10.036493,3.016694
60918,12.085930,-1.838747,1.101333
60938,12.689269,0.296881,2.154782
60958,7.105990,-2.461239,1.733402
60978,2.987964,-7.776367,1.292869
60998,3.667917,-5.449203,2.001553
61018,8.274361,-3.418920,0.220267
61041,10.295067,-1.340753,0.785298
61061,9.825804,-1.810017,2.317587
61081,7.594408,-5.679047,1.762132
61101,5.295974,-7.575254,0.900220
61121,5.679047,-6.244078,0.469264
61141,7.354988,-4.501099,1.800440
61161,7.843405,-3.763685,3.122039
61181,7.412448,-4.548983,2.355895
61201,7.105990,-4.874595,0.823605
61221,7.527370,-4.510676,0.277727
61241,7.690176,-4.520253,1.292869
61261,7.163452,-4.721366,2.049437
61281,7.029376,-4.932055,1.877054
61301,7.230489,-5.114015,1.742979
61321,7.249643,-4.836287,1.695095
61341,7.402872,-4.472369,1.302446
61361,8.149862,-4.108450,1.321599
61381,8.283937,-3.878607,0.995988
61401,8.475474,-3.974375,0.459687
61421,8.561666,-4.232949,-0.162806
61441,8.140285,-4.817134,-0.488417
61461,8.073248,-5.573701,0.201113
61481,8.829816,-5.899313,1.072602
61501,9.452309,-5.430049,1.896208
61521,8.599973,-4.874595,1.379060
61541,8.599973,-6.014235,1.608904
61561,8.916007,-6.665458,3.035848
61581,7.728483,-7.460332,4.003105
61601,6.368577,-8.006210,2.260126
61621,8.044518,-7.422025,3.141193
61641,7.920019,-6.033388,3.620033
61661,6.914454,-5.324705,3.706224
61681,7.058106,-3.600879,4.386178
61701,6.703765,-2.873042,2.355895
61721,9.528923,-3.696647,1.675941
61741,12.038046,-3.993528,0.488417
61771,11.042058,-5.803545,0.545878
61791,10.017340,-5.956774,1.254562
61811,8.389283,-5.506664,2.451663
61831,7.910442,-4.558560,4.635174
61851,7.019799,-4.922479,5.056554
61871,6.809110,-4.213795,3.648763
61891,7.556100,-2.576161,2.288857
61911,8.753201,-4.290410,0.957681
61931,6.081272,-3.332729,1.283292
61951,6.244078,-3.064578,1.666364
61971,6.971915,-3.093309,2.001553
61991,6.856994,-3.045424,1.570596
62011,6.368577,-3.016694,1.091756
62031,6.560112,-2.997540,1.675941
62051,6.770802,-3.706224,2.834735
62071,7.000646,-4.644751,3.974375
62091,7.431602,-5.774815,4.788404
62111,7.469909,-6.311116,8.054094
62131,7.987057,-7.948750,7.105990
62151,5.631162,-7.776367,7.718906
62171,7.383718,-7.987057,6.320693
62191,7.096414,-8.963891,7.690176
62211,12.401965,-13.091495,5.573701
62231,11.243171,-4.922479,1.675941
62251,9.414001,0.450110,2.183512
62271,10.218452,2.049437,1.733402
62291,9.394848,-1.570596,0.392649
62311,7.125144,-4.941632,1.819593
62331,6.023811,-5.085284,0.718261
62351,7.335834,-4.175488,-0.258574
62371,7.738060,-3.687071,-0.124498
62391,7.240066,-5.592855,-1.455675
62411,5.621585,-7.125144,2.164358
62431,5.995081,-5.985504,0.679953
62451,7.086837,-4.539406,1.446098
62471,7.402872,-3.916914,1.570596
62491,7.077260,-4.616021,1.685518
62511,7.431602,-4.836287,1.312023
62538,8.054094,-4.012682,0.833182
62558,8.197746,-3.552995,0.890643
62578,7.948750,-4.060566,1.216254
62598,7.450756,-4.577713,1.187524
62618,7.833828,-4.395754,1.177947
62638,8.159439,-3.955221,1.340753
62658,8.446744,-3.897760,1.158794
62678,8.820239,-4.070143,0.718261
62698,8.906430,-4.347870,0.450110
62718,8.580819,-4.797980,0.679953
62738,7.900866,-5.219360,0.976834
62758,7.690176,-5.765238,1.168370
62778,7.967903,-5.908890,1.608904
62798,8.101978,-6.263232,1.800440
62818,7.987057,-5.851429,1.781286
62838,7.757214,-5.995081,1.877054
62858,8.082825,-6.809110,1.733402
62878,7.948750,-8.197746,2.557007
62898,9.011775,-6.378153,3.380613
62918,8.561666,-5.870583,3.562572
62938,7.671022,-3.821146,4.108450
62958,7.613562,-2.509123,2.509123
62978,9.816227,-2.193089,1.072602
62998,12.258312,-2.987964,0.191536
63018,13.283031,-3.169923,-0.067038
63038,11.760319,-4.003105,0.689530
63058,9.289502,-5.027823,1.005565
63078,8.532935,-5.401319,2.719813
63098,8.485051,-4.577713,5.123591
63118,7.058106,-4.568137,5.928043
63138,5.746084,-4.826711,4.309563
63158,5.602432,-4.223372,2.336741
63178,6.847417,-2.585738,1.417367
63198,7.393295,-2.212242,1.522712
63218,6.540959,-2.193089,2.547431
63238,6.981492,-2.394202,2.135628
63258,6.655881,-2.528277,1.206678
63283,5.698200,-3.284845,0.957681
63303,5.975927,-3.955221,1.350330
63323,6.253655,-5.085284,1.168370
63343,8.006210,-5.372589,4.491522
63363,8.504205,-5.755661,10.036493
63383,-6.722919,-14.451402,-13.378799
63403,6.809110,-3.284845,6.110003
63423,6.550536,-7.316680,4.070143
63443,6.665458,-9.433155,3.169923
63463,8.255207,-6.464345,6.435614
63483,7.575254,-6.904878,6.904878
63503,11.559206,-10.477027,5.726931
63523,12.028469,-5.008670,2.767697
63543,11.319786,-0.363919,1.781286
63563,9.059659,-0.057461,1.857901
63583,5.497087,-3.859453,0.316035
63603,4.941632,-4.941632,1.024718
63623,6.866570,-4.156334,1.570596
63643,9.203311,-4.290410,1.551443
63663,9.299079,-2.202666,3.141193
63683,7.364564,-4.012682,2.422932
63703,7.153875,-5.219360,0.565032
63723,6.770802,-5.928043,-0.536301
63743,7.422025,-4.031836,0.450110
63763,7.929596,-3.035848,2.011129
63783,7.335834,-4.424485,2.767697
63803,7.010222,-5.382165,2.422932
63823,6.924031,-5.430049,1.733402
63843,7.307104,-4.616021,1.407791
63863,7.967903,-3.926491,1.838747
63883,8.006210,-4.357447,1.570596
63903,7.852982,-4.750096,1.216254
63923,7.718906,-4.529830,1.273715
63943,7.967903,-3.945644,1.436521
63963,8.475474,-3.485958,1.513135
63983,8.303091,-2.298434,1.991976
64003,8.274361,-3.955221,0.316035
64023,8.111555,-4.683059,0.679953
64043,7.814674,-5.037400,0.881066
64063,8.169016,-5.688623,0.746991
64083,8.350976,-5.161899,0.737414
64103,8.446744,-5.295974,0.555455
64123,8.820239,-5.928043,1.810017
64143,8.006210,-6.196194,2.987964
64163,7.038953,-6.598420,3.246537
64183,6.856994,-7.010222,3.169923
64203,6.713342,-6.981492,2.173935
64223,8.121132,-8.015787,3.418920
64243,8.724471,-6.454768,4.347870
64263,7.929596,-5.372589,4.625597
64283,7.728483,-3.869030,4.357447
64303,8.283937,-3.150769,2.624045
64323,9.998186,-4.932055,0.363919
64343,11.530476,-4.721366,0.325611
64363,12.315774,-5.573701,-0.181959
64383,9.040505,-5.956774,0.679953
64403,5.851429,-7.872135,2.748544
64423,7.077260,-6.157887,4.146757
64443,5.592855,-6.531382,4.395754
64463,5.276821,-5.612009,4.817134
64483,7.000646,-1.752556,4.616021
64503,2.279280,9.097966,4.280833
64523,7.105990,-2.806004,2.001553
64543,6.560112,-4.759673,0.881066
64563,7.383718,-4.616021,1.340753
64583,7.958326,-4.721366,2.049437
64603,7.508216,-4.089296,2.614468
64623,6.837840,-3.773262,2.327164
64643,6.014235,-3.754108,2.039860
64663,6.129156,-3.639187,2.288857
64683,6.617573,-3.112462,3.064578
64703,6.454768,-4.185065,0.421380
64723,7.996634,-4.922479,2.719813
64743,8.034941,-6.876147,6.569689
64763,4.558560,-8.245630,7.671022
64784,4.194642,-6.224925,8.255207
64804,7.393295,-7.814674,6.837840
64824,5.803545,-8.312668,7.910442
64844,5.008670,-10.266336,5.391742
64864,12.871228,-11.415554,3.801992
64884,11.798626,-2.212242,0.708684
64904,11.147403,1.714248,2.413355
64924,13.378799,-0.727837,1.886631
64944,9.777920,-3.696647,3.122039
64964,3.830723,-6.215348,0.028730
64984,4.252102,-3.581726,-0.258574
65004,9.040505,-0.459687,2.949656
65024,7.728483,-1.915361,4.108450
65044,5.880159,-6.569689,0.488417
65064,5.094861,-8.743625,0.134075
65084,5.046977,-7.287950,0.440533
65104,7.067683,-4.903325,3.380613
65124,8.983045,-2.920926,5.410896
65144,7.623138,-4.893748,2.557007
65164,7.259220,-5.238513,0.459687
65184,7.910442,-4.041412,1.072602
65204,7.661446,-3.811569,1.685518
65224,7.594408,-4.165911,2.288857
65244,7.690176,-4.481946,1.838747
65264,7.920019,-4.242526,1.149217
65284,7.795521,-4.587290,1.197101
65304,7.632715,-4.577713,1.905785
65324,7.278373,-4.347870,2.231396
65344,7.498640,-4.137180,1.915361
65364,8.034941,-4.328717,1.426944
65384,8.149862,-4.797980,0.699107
65404,7.977480,-5.094861,0.622492
65424,7.881712,-5.458780,0.517148
65444,8.197746,-4.903325,1.695095
65464,8.389283,-5.458780,2.384625
65484,7.795521,-6.454768,2.940080
65504,7.010222,-6.416461,4.012682
65524,6.483498,-6.531382,3.581726
65545,6.138733,-7.029376,3.122039
65565,7.450756,-7.450756,4.003105
65585,9.136273,-6.722919,4.472369
65605,10.534488,-5.171476,4.194642
65625,9.758766,-4.529830,2.375048
65645,8.370130,-4.941632,-0.258574
65665,9.212888,-6.971915,-1.063026
65685,10.333375,-9.136273,-3.112462
65705,8.667010,-6.483498,0.411803
65725,6.742072,-6.397307,2.030283
65745,5.190629,-7.038953,1.656788
65765,4.625597,-7.843405,2.987964
65785,6.368577,-6.426037,3.303998
65805,7.603985,-4.960786,3.208230
65825,7.096414,-5.410896,2.509123
65845,6.761226,-6.167464,2.585738
65865,7.642292,-5.027823,0.928950
65885,6.521805,-7.450756,1.350330
65905,7.038953,-7.536947,1.656788
65925,7.268796,-7.297527,1.618480
65945,6.991069,-6.924031,1.877054
65965,6.368577,-7.105990,2.202666
65985,6.617573,-7.230489,2.537854
66005,7.374141,-7.565677,2.700660
66025,7.498640,-6.904878,2.384625
66045,7.517793,-5.669470,1.465251
66065,7.307104,-4.826711,0.814029
66085,7.364564,-4.587290,0.392649
66105,6.856994,-4.884171,1.063026
66125,6.445191,-5.295974,2.097321
66145,5.803545,-5.784391,2.978387
66165,5.353435,-5.602432,3.217807
66185,5.506664,-5.046977,2.624045
66205,5.573701,-4.826711,2.049437
66225,6.023811,-4.865018,2.327164
66245,6.387730,-4.721366,3.447650
66265,6.464345,-5.037400,3.562572
66295,7.019799,-5.995081,3.409343
66315,7.546524,-6.770802,4.118027
66335,6.473921,-8.082825,5.104438
66355,5.008670,-9.279925,5.631162
66375,4.050989,-8.762778,6.560112
66395,3.581726,-8.418014,5.152322
66415,8.054094,-10.888829,1.474828
66435,13.704411,-9.864111,2.825158
66455,16.223110,5.851429,4.587290
66475,11.453861,1.972822,5.918467
66495,5.161899,-9.193734,0.287304
66515,5.765238,-6.330269,1.771709
66535,6.215348,-4.635174,0.201113
66555,6.904878,-4.855441,-1.130063
66575,8.130709,-0.986411,0.287304
66595,7.738060,-2.978387,0.411803
66615,8.054094,-5.391742,0.737414
66635,5.085284,-8.935161,0.651223
66655,6.607996,-6.349423,1.043872
66675,7.651869,-3.112462,1.503559
66695,9.749189,-1.628057,3.734955
66715,9.270349,-2.509123,2.710236
66735,8.054094,-3.993528,1.043872
66755,8.312668,-4.175488,0.450110
66775,8.063671,-4.299986,0.536301
66795,7.996634,-3.552995,1.005565
66815,7.690176,-3.418920,0.814029
66835,7.220912,-4.079720,0.210690
66855,7.345411,-3.993528,-0.622492
66875,9.452309,-3.907337,0.804452
66895,8.590396,-3.897760,1.388637
66915,7.996634,-3.715801,1.110910
66935,8.418014,-3.438074,0.842759
66955,9.299079,-3.610456,0.612916
66975,9.318233,-4.395754,0.622492
66995,8.896853,-4.501099,0.775721
67015,8.571242,-4.692636,1.015141
67035,8.695741,-4.989516,1.091756
67055,8.236053,-5.458780,1.417367
67075,7.747637,-5.698200,1.675941
67095,7.575254,-5.861006,1.752556
67115,7.565677,-5.755661,2.269703
67135,7.469909,-5.717354,2.135628
67155,7.364564,-6.081272,2.231396
67175,8.130709,-7.852982,1.599327
67195,10.477027,-7.335834,3.505111
67215,8.820239,-6.454768,3.859453
67235,6.569689,-6.244078,2.892196
67255,7.096414,-4.347870,3.150769
67275,8.868123,-2.604892,2.193089
67295,10.745177,-2.461239,1.896208
67315,12.133814,-3.591303,-0.019154
67335,12.220005,-3.744531,-0.679953
67355,11.501745,-4.232949,-0.344765
67375,9.797073,-5.525817,1.235408
67395,8.034941,-6.042965,1.963245
67415,6.282385,-5.966351,4.453215
67435,5.908890,-5.947197,5.161899
67455,5.870583,-5.525817,3.964798
67475,6.799533,-4.817134,2.853889
67495,7.623138,-3.648763,1.982399
67515,-8.504205,-3.782839,-6.588843
67535,6.694188,-2.384625,1.541866
67555,7.173028,-2.987964,1.551443
67575,7.220912,-3.476381,1.513135
67595,6.435614,-3.840300,1.675941
67615,5.975927,-4.185065,2.068590
67635,6.177041,-4.376601,3.179500
67655,7.096414,-4.405331,4.261679
67675,7.038953,-4.462792,4.472369
67695,6.732495,-4.807557,3.639187
67715,6.933608,-5.564125,6.081272
67735,6.521805,-6.675035,6.282385
67755,10.228029,-6.416461,7.987057
67775,6.349423,-8.370130,5.276821
67795,6.560112,-7.852982,6.282385
67815,5.238513,-7.709330,7.489063
67835,3.543418,-7.431602,5.238513
67855,6.406884,-8.734048,2.279280
67875,13.302185,-7.374141,3.763685
67895,17.707516,2.882619,3.064578
67915,15.610195,5.449203,4.932055
67935,7.785944,-5.851429,1.043872
67955,2.901772,-8.820239,-0.363919
67975,2.260126,-6.502652,-0.201113
67995,3.629610,-3.438074,1.618480
68015,9.346964,-1.273715,1.877054
68035,8.848969,-2.078167,2.509123
68055,7.833828,-6.090849,0.900220
68075,7.220912,-6.675035,0.392649
68095,5.755661,-6.789956,0.114922
68123,7.479486,-2.863465,3.801992
68143,8.485051,-2.978387,2.260126
68163,7.594408,-4.232949,0.383072
68183,7.479486,-4.376601,0.143652
68203,7.718906,-3.859453,0.804452
68223,8.504205,-3.572149,1.608904
68243,7.948750,-3.849876,1.867477
68263,7.115568,-4.721366,1.790863
68283,6.856994,-4.989516,1.599327
68303,6.895301,-5.027823,1.503559
68323,7.010222,-4.826711,1.283292
68343,7.489063,-4.606444,0.708684
68363,8.992621,-4.558560,0.057461
68383,9.442732,-4.309563,-0.277727
68403,9.528923,-4.807557,-0.459687
68423,9.452309,-5.027823,0.239420
68443,9.174581,-5.506664,0.881066
68463,8.513782,-5.765238,1.273715
68483,7.718906,-6.378153,2.020706
68503,6.952762,-6.646304,2.901772
68523,6.588843,-6.751649,3.313575
68543,6.569689,-8.705317,2.537854
68563,8.772355,-7.785944,3.600879
68583,7.383718,-6.368577,4.223372
68603,7.891289,-4.970363,4.204218
68623,8.772355,-3.284845,3.275268
68643,8.858546,-2.422932,1.599327
68663,10.208876,-2.777274,1.005565
68683,11.348516,-3.399766,-0.095768
68703,11.654974,-3.562572,-0.287304
68723,11.578360,-4.529830,0.565032
68743,10.074800,-5.114015,2.279280
68763,7.967903,-5.755661,3.485958
68783,6.540959,-6.359000,4.003105
68803,5.774815,-4.884171,4.539406
68823,6.253655,-4.213795,3.524265
68843,7.948750,-3.217807,3.016694
68863,7.115568,-2.920926,2.078167
68883,6.675035,-2.940080,1.580173
68903,6.540959,-2.806004,1.417367
68923,6.866570,-2.825158,1.790863
68943,6.588843,-3.926491,1.944092
68963,6.177041,-4.491522,2.547431
68983,5.975927,-4.252102,3.303998
69003,6.330269,-3.658340,3.610456
69023,6.770802,-4.395754,2.451663
69043,6.435614,-6.062119,4.194642
69063,7.843405,-6.282385,6.330269
69083,6.962338,-8.446744,6.320693
69103,6.493075,-8.801085,5.525817
69123,5.937620,-8.063671,7.747637
69143,3.926491,-8.398860,7.891289
69163,7.374141,-11.271901,2.748544
69183,10.927136,-8.130709,1.637634
69203,14.393941,-0.038307,0.057461
69223,15.217546,5.841852,2.786851
69243,9.749189,-2.260126,2.566584
69263,4.165911,-9.212888,1.982399
69283,4.089296,-6.818686,-0.134075
69303,7.709330,-4.175488,0.134075
69323,10.591949,-0.316035,2.260126
69343,19.603724,-1.053449,0.210690
69363,8.063671,-5.382165,1.474828
69383,6.981492,-6.081272,0.134075
69403,6.378153,-6.062119,-0.421380
69423,6.359000,-4.817134,1.235408
69443,7.469909,-4.223372,2.470816
69463,6.722919,-4.424485,1.695095
69483,7.450756,-4.462792,0.220267
69503,8.159439,-4.424485,0.574608
69523,8.111555,-4.472369,1.168370
69543,7.872135,-4.472369,1.934515
69563,7.287950,-4.711789,1.867477
69583,7.163452,-4.797980,1.532289
69603,7.728483,-4.606444,1.235408
69623,8.341399,-4.472369,1.273715
69643,8.331821,-4.596867,1.168370
69663,8.101978,-5.535394,0.814029
69683,8.647857,-5.046977,0.488417
69703,8.896853,-5.276821,0.076614
69723,8.571242,-6.426037,1.015141
69743,7.910442,-6.713342,2.145205
69763,7.249643,-6.167464,2.528277
69783,7.105990,-6.234501,1.848324
69803,8.121132,-5.985504,2.087744
69823,7.900866,-6.646304,1.656788
69843,8.925584,-7.402872,3.629610
69863,8.408437,-6.387730,3.801992
69883,7.450756,-5.248090,3.821146
69903,7.374141,-3.936068,3.792415
69923,7.833828,-2.863465,2.279280
69943,10.773908,-3.303998,1.091756
69963,13.187263,-2.930503,0.344765
69983,13.139379,-3.332729,0.210690
70003,10.295067,-4.232949,0.670376
70023,8.322245,-3.610456,2.767697
70046,7.527370,-4.912902,4.232949
70066,6.435614,-5.142745,4.568137
70086,6.349423,-4.098873,4.194642
70106,6.684611,-3.064578,2.911349
70126,11.817780,-3.380613,0.067038
70146,5.631162,-2.968810,2.308010
70166,5.707777,-3.591303,1.704672
70186,6.560112,-2.987964,1.810017
70206,6.799533,-2.806004,1.158794
70226,6.129156,-2.873042,1.101333
70246,5.334281,-3.418920,1.561020
70266,5.679047,-4.405331,0.948104
70286,6.713342,-5.851429,2.748544
70306,8.848969,-5.133168,10.199299
70326,6.263232,-7.173028,10.783484
70346,6.301539,-7.422025,15.150508
70366,5.793968,-7.843405,6.885724
70386,6.828263,-8.006210,5.315128
70406,7.278373,-7.105990,6.780379
70426,2.700660,-6.004658,3.993528
70446,8.513782,-10.093954,3.380613
70466,12.689269,-6.339846,3.361459
70486,11.310209,-1.742979,2.221819
70506,10.256760,1.762132,2.978387
70526,7.249643,-3.303998,1.283292
70546,5.075707,-6.828263,2.834735
70566,5.573701,-3.955221,0.268151
70586,13.934254,-6.397307,-2.470816
70606,9.442732,-1.867477,1.091756
70626,9.059659,-1.647211,2.049437
70646,6.904878,-5.439626,0.325611
70666,7.153875,-6.052542,0.248997
70686,5.985504,-7.805098,-0.354342
70706,7.824251,-3.208230,3.725378
70726,6.607996,-4.874595,2.509123
70746,6.512228,-5.410896,2.059013
70766,6.876147,-5.190629,0.938527
70786,7.489063,-4.979939,0.287304
70806,7.872135,-4.520253,1.120486
70826,7.987057,-4.271256,1.762132
70846,7.536947,-4.548983,1.924938
70866,7.105990,-4.750096,1.714248
70886,7.192182,-4.548983,1.369483
70906,8.073248,-4.309563,0.995988
70926,8.370130,-4.309563,0.612916
70946,8.676587,-4.501099,0.517148
70966,9.203311,-5.046977,0.459687
70986,9.375694,-4.587290,-0.105345
71006,9.050082,-5.573701,-0.201113
71026,8.820239,-6.205771,1.714248
71046,8.006210,-6.215348,2.940080
71066,6.943185,-6.483498,1.589750
71086,6.789956,-6.004658,1.493982
71106,8.034941,-6.052542,2.135628
71126,7.929596,-7.546524,2.020706
71146,9.586384,-7.776367,4.050989
71166,8.734048,-6.330269,3.993528
71186,7.948750,-4.721366,3.725378
71206,8.245630,-3.275268,2.221819
71226,8.044518,-2.767697,0.660800
71246,10.409989,-3.600879,-0.162806
71266,11.482592,-3.801992,0.612916
71286,10.572795,-4.347870,1.082179
71306,8.427590,-4.778827,1.503559
71326,6.971915,-6.090849,2.537854
71346,7.776367,-6.042965,2.662352
71366,8.494628,-4.089296,3.256114
71386,7.958326,-3.380613,4.252102
71406,6.550536,-3.869030,3.083732
71426,6.330269,-3.371036,1.302446
71446,6.215348,-3.485958,1.484405
71466,6.138733,-3.236961,2.049437
71486,6.627151,-3.141193,2.269703
71506,6.224925,-3.438074,2.375048
71526,5.688623,-4.453215,1.905785
71546,5.669470,-4.462792,2.413355
71566,6.244078,-4.663905,3.600879
71586,6.665458,-5.152322,4.711789
71606,6.684611,-5.066131,5.698200
71626,7.201759,-4.539406,5.334281
71646,8.236053,-5.506664,5.544971
71666,7.192182,-6.904878,4.702212
71686,8.370130,-7.125144,6.023811
71706,7.125144,-7.814674,6.837840
71726,6.090849,-12.028469,7.249643
71746,11.980585,-11.386824,4.874595
71766,12.181698,-2.671929,2.834735
71786,10.524911,0.363919,3.112462
71806,8.925584,-0.823605,0.804452
71826,6.780379,-3.217807,1.810017
71846,4.673482,-5.075707,0.976834
71866,6.426037,-4.395754,0.565032
71886,8.216900,-3.399766,1.924938
71906,7.450756,-3.955221,0.517148
71926,6.962338,-4.989516,2.652776
71946,5.171476,-6.540959,0.421380
71966,6.426037,-5.267244,0.402226
71986,8.599973,-3.208230,1.110910
72006,7.489063,-3.658340,2.346318
72026,6.694188,-4.979939,2.308010
72046,6.502652,-5.257667,1.283292
72066,7.182605,-4.539406,0.900220
72086,8.303091,-3.600879,1.110910
72106,8.312668,-3.687071,1.580173
72126,7.795521,-4.232949,1.331176
72146,7.814674,-4.060566,0.814029
72166,7.623138,-4.118027,0.689530
72186,7.987057,-4.223372,1.359907
72206,8.140285,-4.338294,0.938527
72226,8.274361,-4.414908,0.373495
72246,8.858546,-4.185065,0.086191
72266,9.318233,-4.185065,0.287304
72286,9.299079,-4.711789,0.277727
72306,9.375694,-5.650316,0.114922
72326,8.398860,-5.755661,1.225831
72348,6.933608,-6.224925,2.422932
72368,7.776367,-6.090849,2.652776
72388,8.034941,-6.186617,2.528277
72408,7.565677,-7.805098,2.087744
72428,8.532935,-8.245630,3.409343
72448,8.695741,-6.454768,3.849876
72468,8.829816,-4.989516,4.357447
72488,8.896853,-3.495534,3.715801
72508,7.805098,-2.911349,1.532289
72528,8.590396,-2.873042,0.114922
72548,10.706870,-3.706224,-0.507571
72568,11.903971,-4.175488,-0.440533
72588,11.185710,-4.692636,0.383072
72608,8.848969,-5.449203,1.561020
72628,7.527370,-6.071695,2.911349
72648,7.460332,-5.679047,3.916914
72668,6.569689,-5.267244,4.443638
72688,7.000646,-4.290410,4.261679
72708,6.876147,-3.466804,2.691083
72728,7.546524,-2.786851,1.340753
72748,-2.135628,-3.792415,-8.762778
72768,3.122039,-1.493982,-1.024718
72788,7.364564,-2.978387,1.589750
72808,6.924031,-3.447650,2.288857
72828,6.789956,-3.945644,2.384625
72848,6.320693,-3.830723,2.911349
72868,5.995081,-4.558560,3.505111
72888,6.359000,-4.874595,4.156334
72908,6.761226,-5.372589,4.970363
72928,6.454768,-7.019799,5.046977
72948,6.694188,-5.506664,6.847417
72968,6.799533,-6.090849,6.924031
72988,8.398860,-7.469909,5.142745
73008,5.899313,-7.651869,5.535394
73028,5.506664,-7.412448,6.751649
73053,8.015787,-11.884817,3.016694
73073,10.831368,-9.356541,2.978387
73093,14.575900,1.407791,5.046977
73113,13.110648,1.838747,4.319140
73133,7.661446,-2.700660,1.637634
73153,3.916914,-6.675035,-0.009577
73173,4.347870,-4.079720,-0.814029
73193,7.422025,-2.806004,0.584185
73213,11.032481,-0.392649,1.532289
73233,10.505757,-3.878607,1.800440
73253,5.707777,-7.709330,2.595315
73273,4.922479,-8.370130,0.488417
73293,6.540959,-5.391742,-0.095768
73313,9.576807,-2.537854,2.298434
73333,7.939173,-3.418920,3.227384
73353,7.441179,-4.481946,2.700660
73373,7.240066,-5.008670,0.555455
73393,7.785944,-3.926491,0.641646
73413,7.623138,-3.658340,1.704672
73433,7.508216,-4.079720,2.183512
73453,7.297527,-4.874595,1.570596
73473,7.508216,-4.817134,1.455675
73493,7.268796,-4.979939,1.599327
73513,7.173028,-4.836287,1.628057
73533,8.044518,-4.405331,1.158794
73553,8.590396,-3.859453,0.229843
73573,8.944737,-3.964798,0.009577
73593,8.963891,-4.137180,-0.201113
73613,9.509769,-4.022259,0.172383
73633,9.500193,-4.491522,0.689530
73653,9.117120,-5.353435,0.450110
73673,8.178593,-5.985504,0.785298
73693,7.077260,-5.995081,1.991976
73713,7.144298,-5.851429,2.288857
73733,7.958326,-6.617573,2.059013
73753,7.900866,-9.069236,1.446098
73773,9.452309,-7.613562,3.246537
73793,8.743625,-6.579266,3.303998
73813,9.260772,-4.395754,4.079720
73833,9.643845,-2.509123,3.351882
73853,8.389283,-2.403779,0.737414
73873,8.724471,-2.547431,-0.814029
73893,10.563218,-3.064578,-0.928950
73913,11.358093,-3.572149,-0.201113
73933,10.524911,-4.098873,0.804452
73953,8.916007,-4.414908,1.723825
73973,8.207323,-4.721366,2.212242
73993,8.532935,-4.750096,3.198653
74013,8.054094,-4.711789,3.629610
74033,7.785944,-4.730943,3.667917
74053,7.230489,-4.242526,1.762132
74073,7.393295,-3.323152,1.532289
74093,7.929596,-2.911349,-0.402226
